Product,Brewer Value,Brand Value,Package Value,Segment Value,AB Segment Value,AB Subsegment Value,AB Megasegment Value,Date,Display Count,Display Share,Distribution (%),Feature Count,Feature Share,Price per Unit,Price per Volume,Unit Sales,Volume Sales,Volume Share of Category, Average of Max TemperatureC , Average of Mean TemperatureC , Average of Min TemperatureC , Average of Dew PointC , Average of MeanDew PointC , Average of Min DewpointC , Average of Max Humidity , Average of  Mean Humidity , Average of  Min Humidity , Average of  Max Sea Level PressurehPa , Average of  Mean Sea Level PressurehPa , Average of  Min Sea Level PressurehPa , Average of  Max VisibilityKm , Average of  Mean VisibilityKm , Average of  Min VisibilitykM , Average of  Max Wind SpeedKm/h , Average of  Mean Wind SpeedKm/h , Average of  Max Gust SpeedKm/h , Average of Precipitationmm , Average of  CloudCover , Average of WindDirDegrees ," State GDP(Millions of dollars, seasonally adjusted at annual rates.) "," Alcohol Retail Trade employees (in 1000s, State) ","State Personal income (thousands of dollars, seasonally adjusted,quarterly)","Resident Population in city, Thousands of Persons, Annual, Not Seasonally Adjusted","Per Capita Personal Income in city, Dollars, Annual, Not Seasonally Adjusted",Occupancy (%) ,Labor Force in city,Employment in city,Unemployment in city,Unemp. Rate in city,"Consumer Price Index, Malt Beverages","Consumer Price Index, Wine",Producer Price Index by Industry
BRAND16 12-PACK 11.2-13 OZ GLASS,COMPETITOR 589,BRAND16,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,12/28/2014,79,0.328330856,0.234169852,314,0.814291528,16.19547414,32.39094828,2432,1216.007318,0.101660956,15.25,10.75,6,4.75,-0.75,-6.5,75,53,30.75,1020.5,1018,1015.75,16,15.5,13,16.5,3.5,24.5,1.2075,2.25,141.75,2394469,15.8,1974525376,10109.436,49400,0.675,5034000,4646200,387800,0.077,1.349,14.42,101.5
BRAND13 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND13,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,6/29/2014,98,0.346677292,0.340189005,243,0.482994446,16.3201139,32.6402278,2144,1071.89354,0.09631168,25.5,22,18,17,16.5,16,87,74.5,61,1012.5,1011,1010,16,15,11,12,3,24,0,4.5,206.5,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND13 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND13,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,07-06-2014,80,0.240622291,0.349257936,250,0.519054353,16.30234014,32.60468028,3419,1709.440645,0.101135566,28.71428571,23.85714286,18.57142857,17.42857143,16.42857143,14.57142857,88.14285714,66.71428571,44.85714286,1014.714286,1013.285714,1011.857143,16,15.71428571,12.57142857,15,3.857142857,24.14285714,0,2,205.7142857,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND13 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND13,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,10-05-2014,52,0.206826108,0.27938271,189,0.566364104,17.23775789,34.47551579,1476,738.1304548,0.073829228,30.42857143,24.42857143,18,17.85714286,14.42857143,8.571428571,87.42857143,60.28571429,32.42857143,1013.285714,1011.857143,1010.571429,16,13.71428571,8.285714286,12.85714286,1.857142857,19.42857143,0,1.428571429,206,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND13 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND13,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,10/19/2014,58,0.235532009,0.275086777,227,0.637852293,17.26179487,34.52358974,1363,681.5682846,0.076008396,27.57142857,22.14285714,16.42857143,16.42857143,14,10.85714286,87.85714286,64,40,1014.571429,1012.857143,1011.714286,16,15.14285714,9.857142857,12.85714286,1.714285714,20.57142857,0,1.571428571,242.2857143,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND13 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND13,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,11/23/2014,115,0.477551422,0.341845506,236,0.51664552,16.3257731,32.6515462,1911,955.2628932,0.099780484,27.42857143,19.85714286,12.28571429,9.142857143,0.857142857,-7,67.57142857,40.42857143,13,1021,1018.857143,1016.857143,16,15.28571429,13.57142857,11.85714286,2.142857143,19.14285714,0,0.571428571,174,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
BRAND13 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND13,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,11/30/2014,51,0.236244428,0.319704308,247,0.599745686,18.61110495,37.22220989,2384,1192.244579,0.09652844,19,17,16,15,13,9,90,75,60,1019,1015,1012,16,14,2,19,7,26,7.62,7,98,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
BRAND16 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND16,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,6/29/2014,24,0.086669323,0.252147607,187,0.37180148,16.59038986,33.18077973,896,448.1883282,0.040270577,25.5,22,18,17,16.5,16,87,74.5,61,1012.5,1011,1010,16,15,11,12,3,24,0,4.5,206.5,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND16 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND16,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,07-06-2014,58,0.172620339,0.280846095,215,0.446459339,16.61305987,33.22611973,1578,789.0323927,0.046681491,28.71428571,23.85714286,18.57142857,17.42857143,16.42857143,14.57142857,88.14285714,66.71428571,44.85714286,1014.714286,1013.285714,1011.857143,16,15.71428571,12.57142857,15,3.857142857,24.14285714,0,2,205.7142857,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND16 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND16,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,10-05-2014,45,0.179249293,0.248595217,171,0.513922983,16.94724382,33.89448763,988,494.1400781,0.049424841,30.42857143,24.42857143,18,17.85714286,14.42857143,8.571428571,87.42857143,60.28571429,32.42857143,1013.285714,1011.857143,1010.571429,16,13.71428571,8.285714286,12.85714286,1.857142857,19.42857143,0,1.428571429,206,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND16 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND16,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,10/19/2014,24,0.099922671,0.236482849,190,0.534814615,17.65873418,35.31746835,828,414.1838037,0.046189718,27.57142857,22.14285714,16.42857143,16.42857143,14,10.85714286,87.85714286,64,40,1014.571429,1012.857143,1011.714286,16,15.14285714,9.857142857,12.85714286,1.714285714,20.57142857,0,1.571428571,242.2857143,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND16 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND16,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,11/23/2014,61,0.253246966,0.326945694,239,0.524299528,16.58491979,33.16983957,1307,653.7389241,0.068285272,27.42857143,19.85714286,12.28571429,9.142857143,0.857142857,-7,67.57142857,40.42857143,13,1021,1018.857143,1016.857143,16,15.28571429,13.57142857,11.85714286,2.142857143,19.14285714,0,0.571428571,174,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
BRAND16 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND16,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,11/30/2014,31,0.146634472,0.290043925,231,0.561464047,18.90477273,37.80954545,1539,769.3600059,0.062290173,19,17,16,15,13,9,90,75,60,1019,1015,1012,16,14,2,19,7,26,7.62,7,98,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
BRAND16 12-PACK 11.2-13 OZ GLASS,COMPETITOR 721,BRAND16,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,12/14/2014,11,0.051338708,0.257393624,204,0.481706297,17.45721955,34.9144391,872,435.8487403,0.056207419,17.85714286,13.71428571,9.571428571,10.28571429,8.428571429,5.857142857,87,69.28571429,51.14285714,1020.857143,1018.714286,1017,16,14.85714286,11.85714286,11.57142857,1.571428571,18,2.37,2.571428571,157.2857143,2394469,15.8,1974525376,10109.436,49400,0.675,5034000,4646200,387800,0.077,1.349,14.42,101.5
BRAND19 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND19,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,6/22/2014,7,0.025875552,0.583952669,157,0.37956822,14.18901917,30.40286945,2288,1067.880417,0.101788144,25.28571429,21.42857143,17.42857143,16.42857143,15.42857143,14.42857143,87.42857143,72.42857143,56.57142857,1012.714286,1011.714286,1010.285714,16,14.42857143,11.28571429,14.57142857,3.428571429,25.28571429,0,3.428571429,243,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND19 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND19,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,8/17/2014,18,0.062379761,0.576827818,32,0.084542252,14.09143393,30.19377315,2435,1136.321969,0.108511983,28.85714286,24,19,17.14285714,15.85714286,14.57142857,81.57142857,64.85714286,47.42857143,1013.714286,1012.142857,1010.571429,16,15.71428571,14.14285714,14.28571429,3.857142857,23.57142857,0,1.857142857,251.8571429,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND19 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND19,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,8/24/2014,33,0.119875014,0.612796631,336,0.937642941,13.09921348,28.06773834,2902,1354.336697,0.131679095,30.57142857,24.85714286,18.57142857,16.57142857,15,11.71428571,81.14285714,59.71428571,37.71428571,1013.428571,1011.857143,1010.428571,16,15.57142857,13.42857143,14.42857143,2.857142857,23.71428571,0,0.428571429,256,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND19 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND19,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,8/31/2014,12,0.040330709,0.649381849,547,0.95185497,12.80249183,27.43195165,3560,1661.474434,0.12132246,31,26,21,19,18,17,84,66,48,1010,1009,1007,16,15,10,14,4,26,0,2,232,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND19 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND19,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,09-07-2014,5,0.020780014,0.594106002,2,0.005222117,13.4524536,28.82462738,2771,1293.192244,0.116752477,32.42857143,26.57142857,20,17.57142857,15.71428571,11.85714286,81.14285714,56.71428571,32,1010.714286,1009.428571,1007.857143,16,15.71428571,13,15.14285714,2.571428571,24.57142857,0.035714286,0.571428571,246.2857143,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND19 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND19,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,12/14/2014,5,0.025560232,0.513262232,149,0.351473917,13.62861405,29.2020871,1795,837.6815657,0.108028118,17.85714286,13.71428571,9.571428571,10.28571429,8.428571429,5.857142857,87,69.28571429,51.14285714,1020.857143,1018.714286,1017,16,14.85714286,11.85714286,11.57142857,1.571428571,18,2.37,2.571428571,157.2857143,2394469,15.8,1974525376,10109.436,49400,0.675,5034000,4646200,387800,0.077,1.349,14.42,101.5
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,06-01-2014,29,0.117756042,0.492188628,157,0.401252308,14.02688174,30.05545692,1722,803.774785,0.076460469,25.14285714,20.71428571,15.42857143,13.71428571,12.71428571,10.85714286,86.14285714,67.28571429,47.57142857,1011.571429,1010.285714,1008.714286,16,14.28571429,9.142857143,14,2.714285714,24.33333333,0,1.428571429,261.2857143,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,06-08-2014,37,0.14005503,0.514531294,84,0.25009282,14.61051089,31.30600148,1496,698.1329245,0.068210993,23.71428571,20.14285714,16,14.42857143,13.57142857,12.85714286,86.57142857,71,54.85714286,1012.142857,1010.857143,1009.428571,16,13.57142857,9.428571429,15.85714286,2.857142857,24.28571429,0,4.142857143,263.4285714,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,6/15/2014,34,0.125760525,0.539537649,130,0.280073356,14.45930664,30.9820155,1701,793.8334389,0.069347307,25,20.42857143,15.71428571,14.42857143,13.14285714,11.57142857,86.14285714,67.14285714,47.14285714,1013,1012,1011.142857,16,15.28571429,12.71428571,13.28571429,3.142857143,24.33333333,0,1.428571429,191.8571429,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,6/22/2014,12,0.045282216,0.521390671,29,0.069676808,14.27420712,30.58540202,1672,780.3134962,0.074377862,25.28571429,21.42857143,17.42857143,16.42857143,15.42857143,14.42857143,87.42857143,72.42857143,56.57142857,1012.714286,1011.714286,1010.285714,16,14.42857143,11.28571429,14.57142857,3.428571429,25.28571429,0,3.428571429,243,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,6/29/2014,19,0.068097325,0.514012772,405,0.804444818,14.08332611,30.17640048,1598,745.7938543,0.067011001,25.5,22,18,17,16.5,16,87,74.5,61,1012.5,1011,1010,16,15,11,12,3,24,0,4.5,206.5,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,07-06-2014,61,0.182252902,0.597693188,373,0.77398688,13.56395809,29.06354851,4268,1991.951158,0.117849723,28.71428571,23.85714286,18.57142857,17.42857143,16.42857143,14.57142857,88.14285714,66.71428571,44.85714286,1014.714286,1013.285714,1011.857143,16,15.71428571,12.57142857,15,3.857142857,24.14285714,0,2,205.7142857,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,7/13/2014,60,0.215511996,0.545915317,130,0.370667348,14.04918438,30.10324488,1821,850.0181685,0.080236666,26.71428571,23,19.14285714,16.85714286,15.85714286,14.85714286,81.85714286,68.14285714,54,1015.857143,1014.714286,1013.142857,16,14.71428571,11,15.28571429,3.714285714,24.57142857,0,2.571428571,249.2857143,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,7/20/2014,23,0.078812549,0.557711403,242,0.642554237,13.11239526,28.09598299,2533,1181.994928,0.118796642,29.71428571,24.57142857,19,17,16.42857143,14.57142857,83.57142857,64.71428571,45,1015,1013.285714,1011.857143,16,15.71428571,13.71428571,16.14285714,3.857142857,25.28571429,0,1,243.4285714,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,7/27/2014,47,0.172630786,0.532481641,235,0.66547774,13.99484531,29.98681231,1825,851.6498341,0.080221723,30.8,25.4,19.6,17.6,16.4,12,83,60.2,36.6,1015.6,1014,1012.4,16,15.8,13.4,14.2,3.4,23.6,0,0,248.4,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,08-03-2014,52,0.180183066,0.558096581,134,0.296723411,13.807693,29.5858003,1955,912.3692146,0.085451747,28,23.42857143,18.42857143,17.42857143,16,14.57142857,85.71428571,67,48,1015.285714,1014.142857,1012.714286,16,14.71428571,10.28571429,15.42857143,3.285714286,24.28571429,0.072857143,3.142857143,251.2857143,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,08-10-2014,41,0.142906651,0.568156403,169,0.512002103,14.09419339,30.19968585,2058,960.620362,0.092528742,29.42857143,24,18.28571429,17.14285714,16.14285714,14,88.71428571,66.57142857,44,1014.857143,1013.714286,1012.428571,16,14.42857143,10.71428571,15.57142857,3.571428571,23.71428571,0,1.285714286,261.8571429,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,8/17/2014,9,0.031189881,0.549931173,67,0.179331554,13.92364142,29.83424346,2084,972.7900412,0.092895657,28.85714286,24,19,17.14285714,15.85714286,14.57142857,81.57142857,64.85714286,47.42857143,1013.714286,1012.142857,1010.571429,16,15.71428571,14.14285714,14.28571429,3.857142857,23.57142857,0,1.857142857,251.8571429,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,8/24/2014,70,0.251992478,0.54707009,606,1.689274193,13.25526789,28.40211675,2245,1047.686387,0.101864179,30.57142857,24.85714286,18.57142857,16.57142857,15,11.71428571,81.14285714,59.71428571,37.71428571,1013.428571,1011.857143,1010.428571,16,15.57142857,13.42857143,14.42857143,2.857142857,23.71428571,0,0.428571429,256,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,8/31/2014,138,0.452337538,0.627708749,530,0.92238589,13.16847977,28.2161555,2836,1323.455565,0.096639997,31,26,21,19,18,17,84,66,48,1010,1009,1007,16,15,10,14,4,26,0,2,232,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,09-07-2014,90,0.358554965,0.538824713,87,0.26034476,14.57697912,31.23415283,1894,883.8580947,0.079796814,32.42857143,26.57142857,20,17.57142857,15.71428571,11.85714286,81.14285714,56.71428571,32,1010.714286,1009.428571,1007.857143,16,15.71428571,13,15.14285714,2.571428571,24.57142857,0.035714286,0.571428571,246.2857143,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,9/14/2014,97,0.367838424,0.509200708,128,0.276872289,15.46636226,33.1398377,1551,723.7451189,0.066830283,32.42857143,26.85714286,21.14285714,18,16.28571429,13.42857143,76.14285714,57.57142857,38.57142857,1010,1008.285714,1007,16,16,15.42857143,14.14285714,2.571428571,24,0,1.142857143,219.2857143,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,9/21/2014,19,0.077111058,0.465360627,27,0.071575034,15.71147421,33.66504009,1378,642.959606,0.066334262,27.85714286,22.71428571,17.57142857,16.71428571,15.42857143,12.57142857,87.42857143,66.14285714,43.85714286,1013.571429,1012.285714,1010.428571,16,15.71428571,13.85714286,15,2.285714286,24.42857143,0,0.714285714,222.2857143,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,9/28/2014,42,0.164777378,0.504361037,224,0.590126671,14.48570299,31.03857507,1740,812.0345589,0.086026598,27,22.33333333,17.33333333,16,14,12.33333333,82,62.66666667,42.66666667,1012.333333,1011.333333,1009,16,16,14.66666667,14.66666667,3,25.33333333,0,1.333333333,203.6666667,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,10-05-2014,19,0.075836239,0.476143381,27,0.08020044,16.66743962,35.71339109,1225,571.8725612,0.057199794,30.42857143,24.42857143,18,17.85714286,14.42857143,8.571428571,87.42857143,60.28571429,32.42857143,1013.285714,1011.857143,1010.571429,16,13.71428571,8.285714286,12.85714286,1.857142857,19.42857143,0,1.428571429,206,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,10-12-2014,33,0.132214245,0.479686343,54,0.161143319,16.3310754,34.99266209,1343,626.7115139,0.066030087,25.71428571,21.85714286,17.42857143,16,14.85714286,13.42857143,85.28571429,67.71428571,49.85714286,1015,1013.428571,1012.142857,16,13.57142857,10,15,2,24.28571429,0,2.714285714,253.2857143,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,10/26/2014,48,0.190565362,0.50913165,88,0.217202462,14.01612632,30.03241123,1774,827.977089,0.089723583,25.83333333,21,15.83333333,15.16666667,13.33333333,10.83333333,84.83333333,64.5,43.66666667,1015.5,1013.833333,1012.333333,16,15.83333333,13,13.83333333,2,20.83333333,1.058333333,2.166666667,249.3333333,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,11-02-2014,55,0.222275816,0.513993709,279,0.592711543,13.47688746,28.87698192,2281,1064.63909,0.112067702,28,20.57142857,13.14285714,9,3.714285714,-2.571428571,65.71428571,41.14285714,16,1019.571429,1017.571429,1016.142857,16,16,15.71428571,12.28571429,1.857142857,18.71428571,0,0,216.7142857,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,11/23/2014,20,0.084480466,0.507688629,166,0.363668203,14.08746383,30.18526641,1753,818.0504988,0.085448179,27.42857143,19.85714286,12.28571429,9.142857143,0.857142857,-7,67.57142857,40.42857143,13,1021,1018.857143,1016.857143,16,15.28571429,13.57142857,11.85714286,2.142857143,19.14285714,0,0.571428571,174,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
BRAND47 12-PACK 11.2-13 OZ GLASS,COMPETITOR 8,BRAND47,12-PACK 11.2-13 OZ GLASS,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,11/30/2014,36,0.165915357,0.571379566,94,0.229689837,13.74254402,29.44620532,2867,1338.231371,0.10834806,19,17,16,15,13,9,90,75,60,1019,1015,1012,16,14,2,19,7,26,7.62,7,98,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
